TotalRows
Total Borrower Account AR Logs: 2409

BorrowerAccountARMessageText_Value,AREventCreationDateTime_Value,BorrowerNumber_Value,ActionCodeShortValueText_Value,ResultCodeShortValueText_Value,UserSystemUserName_Value
Refund of $ approved.,5/1/2013,1002904173,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003639637,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002693985,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003048306,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003478053,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002408616,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002791423,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003026437,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003657952,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000134363,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003634084,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002706066,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003505140,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000333830,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002769956,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002704536,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002684784,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002662342,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002826803,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002488953,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003222891,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002739147,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002542184,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002393960,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002451004,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002736752,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002612249,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002719494,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003122117,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003298000,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002444122,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002692185,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002617289,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003220290,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002602899,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002395558,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002783604,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002812591,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003231996,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002399311,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002809359,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002572396,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003451941,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003262156,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002706388,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003091968,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002550628,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002550543,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002684389,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002663577,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002682736,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002806419,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000138382,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002815916,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002542002,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002760383,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003008143,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002779236,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003127146,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002801937,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002456134,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003261602,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002593486,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002822659,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003081720,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003400774,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002736102,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002469913,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002833400,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002624353,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003138024,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002847670,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002738270,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002821039,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000762587,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000513228,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000230942,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003542482,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003350560,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003342672,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003616170,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003227159,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003066108,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003119394,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003664102,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1003658828,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000269293,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000223692,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000222561,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000222561,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000041928,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000287069,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000307801,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000294711,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000281744,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000448293,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000418161,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000414158,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000402524,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1000344627,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002886489,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/1/2013,1002877590,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1003462857,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1003048651,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1003195922,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1003175865,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1003138194,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/2/2013,1000088893,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1003683414,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1003683414,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/6/2013,1002507024,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/9/2013,1003302588,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001483205,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002817210,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001908298,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1003096308,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1003636129,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1000912082,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002114624,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002698757,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1003153689,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002601898,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002001182,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002590339,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1003640079,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001810636,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001184403,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002455986,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002789726,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1003126819,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1003652462,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002488064,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002515564,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002599619,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002616486,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002702581,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002739479,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002840434,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002835681,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001820633,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001900166,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1001946751,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002115467,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002121358,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002239491,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/15/2013,1002277478,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/16/2013,1001398670,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/21/2013,1002296359,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/21/2013,1002539497,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/24/2013,1000998850,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/24/2013,1000879922,BROFSArv,BROFSAap,lained
Refund of $ approved.,5/24/2013,1000948776,BROFSArv,BROFSAap,lained
Refund of $ approved.,6/19/2013,1001481439,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/12/2013,1003298000,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/12/2013,1003298000,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/18/2013,1001300343,BROFSArv,BROFSAap,lained
Refund of $ approved.,7/18/2013,1003298000,BROFSArv,BROFSAap,lained
Refund of $ approved.,8/7/2013,1001798496,BROFSArv,BROFSAap,lained
Refund of $ approved.,8/7/2013,1001751202,BROFSArv,BROFSAap,lained
Refund of $ approved.,8/7/2013,1001779458,BROFSArv,BROFSAap,lained
Refund of $ approved.,8/7/2013,1001851160,BROFSArv,BROFSAap,lained
Refund of $ approved.,8/8/2013,1002851460,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000640645,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000624521,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001481439,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002611907,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001764875,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001045257,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002230777,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001170170,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001265225,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000976323,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001049344,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001624366,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002170184,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002052660,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001774788,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000935530,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002041843,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001085572,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002092321,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002151960,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001400197,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001761200,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001420996,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001632857,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002461972,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001481258,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000808081,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001044129,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001887508,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001766574,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001821379,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001783900,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000963218,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001472259,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001687026,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000660223,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000732386,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000892174,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000929833,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001057737,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001236372,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001252035,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001447455,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001449585,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001475410,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001655440,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001504624,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001628621,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001833796,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001834486,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002047639,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001841100,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001927460,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002261008,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001981228,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001811019,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002082601,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001979259,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001530936,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002356996,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002507635,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002391855,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001340290,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001446924,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001168631,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001222732,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001222117,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001215143,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001155981,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001108378,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001022182,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001079188,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001040366,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001072208,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001118838,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000876529,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000922208,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000974569,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000927340,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001333434,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001393763,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001455423,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001257143,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001192079,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001183680,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001082735,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001075409,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001126114,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000945369,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000944978,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000507409,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000487392,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000451289,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000469609,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000425372,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001042456,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001152496,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001066001,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000892408,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000929436,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000972945,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000867066,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000698573,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000719194,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000708494,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000670954,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000709951,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000637266,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000611001,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001894134,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002173936,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000827701,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001647688,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002197231,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001746428,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001997661,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000770227,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001867984,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001690666,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000943748,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000931011,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000915548,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000896370,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002608590,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001382121,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001409381,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001437310,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001434871,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002159881,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002280532,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001938272,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001507242,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002089228,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002308154,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000724126,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000790465,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000836672,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000759717,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001097906,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1002392947,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001327744,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001605273,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001540636,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000443174,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1000767333,BROFSArv,BROFSAap,lained
Refund of $ approved.,4/22/2013,1001174908,BROFSArv,BROFSAap,lained
